economy,ano,AG_AGR_TRAC_NO,AG_LND_AGRI_ZS,EN_ATM_CO2E_PC,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_PP_KD,EG_USE_COMM_CL_ZS,EG_USE_COMM_FO_ZS,AG_LND_FRST_ZS,EG_ELC_FOSL_ZS,CO2_coef
OMN,2010,0.0,-0.0003618739903068935,0.010766959646759222,-0.043984102964542596,-0.04793398139162175,0.0,9.800956712879838e-09,0.0,0.0,1
OSS,2010,0.0,-0.00017516047142002834,0.06142663248480962,0.07121439947596131,0.056810692026597165,-0.0031956216280556006,0.0,-0.0008765555375509848,-0.010191453958661043,1
PAK,2010,0.0,-0.0004540265670409838,-0.055636488610696144,-0.019708330741446498,-0.0075912991363713545,0.0053032391030278965,-0.012480191179340072,-0.0005416277501037925,-0.04831522217604196,-1
PAN,2010,0.0,0.0046798493408669725,0.0378319820027071,0.0458500132132258,0.03950866684789167,0.0019017466344896051,0.08332296244004023,-0.001535512510088992,-0.004157995606368985,1
PER,2010,0.0,0.0012570312499999758,0.0847409193365023,0.0723663544825307,0.07516169673336748,-0.007771828715128404,-0.07012013833939101,-0.0009750234375000133,0.02870154850162997,1
PHL,2010,0.0,0.0,0.05415547045394287,0.0588617690238733,0.05418030308218191,-0.006433019413991703,0.06839754854151181,-0.0015747392427140029,0.06276426459788595,1
PLW,2010,0.0,0.0,0.06604852154492868,0.06806566097702159,0.017620375451549375,0.0,0.0,0.0021304347826090007,0.0,1
PNG,2010,0.0,0.0,-0.03112597581923482,0.03328032588802239,0.06869897320808738,0.0,0.0,-0.0002187894713600258,0.0,-1
POL,2010,0.0,-0.03820033955857397,0.05845431876296159,0.0010245412733935,0.032290491285197565,0.0006752759697975397,-0.007545030596453617,0.0008815462975059773,-0.012304636112306042,1
PRE,2010,0.0,0.0019085337655479861,0.09351044702601685,0.0184753387571625,0.03365635563057756,0.0011675538966672016,0.06283073949623597,-0.0015037734500590006,0.028024589918290984,1
PRK,2010,0.0,0.0008304958059960299,-0.06853080365452346,0.0,0.0,0.005217858955251593,-0.017961302204253737,-0.0017631425961300096,-0.026877704987190967,-1
PRT,2010,0.0,-0.004521235942787954,-0.09566106980950739,0.04859704896238869,0.016909284148324044,0.03286564731063019,-0.037932657497538824,-0.000316628452887997,-0.158551651374655,-1
PRY,2010,0.0,0.0030707274100169714,0.09143465771165205,0.11356368596632381,0.09823414632951177,-0.0006996712959680096,0.06090679155521661,-0.008611729171910056,1.8495912403358e-05,1
PSS,2010,0.0,0.001853582554516997,0.14010786075383086,0.042781452479664195,0.023544867109658973,0.0,0.0,0.0008704049844240558,0.0,1
PST,2010,0.0,-0.0037173709471809958,0.03654543417253575,0.0631533926630779,0.024770883890091522,-0.0018262132362129968,-0.0014113031894180672,0.00022497768010097728,0.0025384685503000524,1
QAT,2010,0.0,0.0006029285099052029,0.053990820488234226,0.07635770404877298,0.12387494904146834,0.0,0.0,0.0,0.0,1
ROU,2010,0.0,0.023281550225607007,-0.032652180258124774,0.016161581278681794,-0.03328750364469668,0.0074910327059039975,-0.019896671465669646,0.0006599669349079917,-0.053729517681315994,-1
RUS,2010,0.0,0.0,0.04553983109528015,0.1229999391191947,0.04453090490998646,-0.0028347841154317075,0.004072315054975295,0.0003582552710010134,0.015974799068440005,1
RWA,2010,0.0,0.006485610052695989,0.021898705542282793,0.010863873671012705,0.0457248371843153,0.0,0.0,-0.0008917713822449969,0.0,1
SAS,2010,0.0,-0.0011278683246739973,0.04062639443821503,0.004165401028422302,0.05854566560737373,0.0034405709000180982,0.0036737633822778726,0.0003507152772809974,-0.01337430157191193,1
SAU,2010,0.0,-0.0001349031720860694,0.06279178050301071,0.0709874207746969,0.017248339072491348,0.0,3.658119407834448e-06,0.0,-0.023581630810633955,1
SDN,2010,0.0,-8.249158249100219e-05,0.03560917137210606,0.0662594631829245,0.008062116175836742,0.012451818376589601,-0.03713657269551274,-0.0007344234006730055,-0.32973964648580806,1
SEN,2010,0.0,0.0,0.025816643465507605,0.0063878476881155995,0.006259151671830443,0.0002614943660700797,0.03496887455441833,-0.0019996883602549785,-0.017601449084131103,1
SGP,2010,0.0,0.0005413105413105001,0.07305662853634498,0.14391796328121312,0.12508521549855356,-0.00017494400549549011,-0.0024997680461154026,0.000316536426537013,-9.908834226109776e-05,1
SLB,2010,0.0,0.0021436227224007976,0.003993717749354531,0.0684412026761287,0.07158309775014926,0.0,0.0,-0.0002615219721330675,0.0,1
SLE,2010,0.0,0.017928789138265983,0.05215881208608053,0.0342806089600793,0.03707499414292181,0.0,0.0,-0.002733028539761975,0.0,1
SLV,2010,0.0,-0.0018339768339770046,-0.024268316585189464,0.0426296304685395,0.01772480624530548,0.008646248537491505,-0.016354442101581657,-0.002171814671813976,-0.087383113717612,-1
SOM,2010,0.0,0.0,0.00200647738357973,0.0,0.0,0.0,0.0,-0.0012234195173270023,0.0,1
SRB,2010,0.0,0.0004116167390809977,0.008935325338991662,0.0346279654171941,0.011368043383445992,0.005763211848641791,-0.00996475381167583,0.0028927509718729995,-0.038284491855825,1
SSA,2010,0.0,0.0016916331108019734,0.041344381246475326,0.029362667663758394,0.030052224123157778,0.00028470527186150066,-0.006505259727909274,-0.0014624924957679752,-0.0063948619208960625,1
SSD,2010,0.0,0.0,-0.0333252123443335,0.004517745154660302,0.0,0.0,0.0,0.0,0.0,-1
SSF,2010,0.0,0.0016913901962229971,0.04128991926748671,0.029398136745305798,0.03004370731907069,0.00028470527186150066,-0.006505259727909274,-0.0014624644419599874,-0.006389965501760884,1
SST,2010,0.0,-0.00018504827315794615,0.06236013601960666,0.06651869565047842,0.0483031173667392,-0.002265443050961999,0.0,-0.0007382287249030384,-0.00835619182741098,1
STP,2010,0.0,-0.010416666666666997,0.07182011830529134,-0.018539801387509602,-0.007850824518557564,0.0,0.0,-0.00027083333333401073,0.0,1
SUR,2010,0.0,-0.0001346153846153797,0.19258849286844204,0.021551261695960302,0.039953823386548404,-0.040056148117719986,0.0758900478617921,-0.00026288461538499065,0.06595994346214401,1
SVK,2010,0.0,0.0030483597588320064,0.043949985480815856,0.12172165616990639,0.06617228486309479,-0.003774266683691003,0.002989280731350741,0.00033481371368502264,-0.014405459671820005,1
SVN,2010,0.0,-0.0006315890426600035,0.012853574880693053,0.0889218626354393,0.009027713802898019,-0.005471411012033975,-0.011037402711484012,0.0006826440192870109,0.008791622377110002,1
SWE,2010,0.0,0.00015957197395690236,0.11266070570058884,0.1029189758208543,0.05052678572602454,-0.015835625692453944,0.07626489569717321,-0.00022094581009397983,0.021117109390708898,1
SWZ,2010,0.0,-0.0017190116279068946,-0.18899216219588932,0.0222870611584634,0.03318722454543832,0.0,0.0,0.0007063953488379937,0.0,-1
SYC,2010,0.0,-0.010869565217391299,-0.03751546787560789,0.0698450799038204,0.016273701359067028,0.0,0.0,0.0,0.0,-1
SYR,2010,0.0,4.124333385504997e-05,-0.01650386582276875,-0.0072013695262374,0.0,0.0027752421985849807,-0.001723936866438014,0.00032818543695629644,-0.012759694713188026,-1
TCD,2010,0.0,0.0015883100381189764,0.03224055814042592,0.09332405307652569,0.0974497303673143,0.0,0.0,-0.000653589580686198,0.0,1
TEA,2010,0.0,7.943100365494616e-05,0.08817677040767413,0.019366290275153998,0.08717707272482844,0.0003246167893934038,0.00986551030687477,0.001205005593310986,-0.0056218798798099105,1
TEC,2010,0.0,0.0024129711913959896,0.043495454815622114,0.0930483530920536,0.04091628361398292,-0.0004217361401367015,0.0007012889943318612,0.00039139281759602794,-0.007193932687262077,1
TGO,2010,0.0,0.0018385732671450227,-0.09343583256270482,0.004005286985264798,0.030640818528269387,-0.0035959817558336017,-0.08571270909429007,-0.000544107372679008,0.20810055865921798,-1
THA,2010,0.0,0.0018203527178059886,0.06362945028664102,0.0820400876491682,0.06793959919427328,-0.0013266719177241599,-0.0017531459220511136,0.002104171152302996,0.012872946011981981,1
TJK,2010,0.0,-0.0002643612460710187,-0.003088352957571372,0.0259999793758739,0.04359555318069308,0.017542874623503055,-0.02908174508302175,0.0,-0.01133444271665786,-1
TKM,2010,0.0,-0.004362351839635039,0.11092265774558396,0.030999998731984012,0.07396303384057412,0.0,0.0,0.0,0.0,1
TLA,2010,0.0,0.0007477957813019742,0.058751542562795134,0.09009311556513482,0.05403347437786876,-0.004271736048411103,0.003590672121083216,-0.002805550489232971,0.013963360622330043,1
TLS,2010,0.0,-0.0002689979825150246,0.015098605054087555,-0.008154426520553794,0.07026731668992614,0.0,0.0,-0.0009414929388029947,0.0,1
TMN,2010,0.0,0.0005578597910380267,0.000352181291911835,0.026684780841992703,0.030660871849652827,0.0011147542942576505,0.0007483660753104804,0.00022764515426189734,-0.0032963145811190486,1
TON,2010,0.0,0.0,-0.14961594729748118,0.060025992196357104,0.005791340539593293,0.0,0.0,0.0,0.0,-1
TSA,2010,0.0,-0.0011278683246739973,0.04062639443821503,0.004165401028422302,0.05854566560737373,0.0034405709000180982,0.0036737633822778726,0.0003507152772809974,-0.01337430157191193,1
TSS,2010,0.0,0.0016913901962229971,0.04128991926748826,0.0293981367453041,0.03004370731907069,0.00028470527186150066,-0.006505259727909274,-0.0014624644419599874,-0.006389965501759889,1
TTO,2010,0.0,0.0,0.11951330150184591,0.0771495395773511,0.02656160518794337,0.0,0.0006753725769406138,-0.0008265107212469758,0.0024225423944919553,1
TUN,2010,0.0,0.016027291452111,0.07889040548145765,-0.0007231737305039987,0.019262204389341342,0.0025794403038666204,0.020060069885588172,0.00012602986611740086,-0.02907865827868193,1
TUR,2010,0.0,0.0013123189064869934,0.017397852740056452,0.132502582757796,0.06792082325867521,0.0094267505774362,-0.008600669263653105,0.0012145186648130136,-0.06813437599861999,1
TUV,2010,0.0,0.0,-0.10652955378700069,0.0402777777777777,-0.035382833070038755,0.0,0.0,0.0,0.0,-1
TZA,2010,0.0,0.002396703544818024,0.13574013866235823,0.010674181779354504,0.03625047635380341,0.00113848542370953,0.14240601864510527,-0.004199593587717984,0.041023940376980976,1
UGA,2010,0.0,0.004979259021383911,-0.036050238783392086,-0.011639057111063798,0.02602544561475817,0.0,0.0,-0.0025520079303739964,0.0,-1
UKR,2010,0.0,-0.0001553545536150125,0.0730415372231652,0.1922847227683107,0.04506345033012216,-0.013506010038958998,0.01878031595906693,6.559414485998616e-05,0.0043672857999029445,1
UMC,2010,0.0,0.0014363219230690305,0.07514607111795257,0.056445651640944006,0.07070460495759079,-0.0007649737666709022,0.004623599889433061,-0.00042575504131797003,-0.0005541451963028976,1
URY,2010,0.0,-0.02176894069249201,-0.18236893144733923,0.0355991545609264,0.07530255670483754,0.04524499310335699,-0.1750675202579982,0.002070049137241412,-0.18883628835051397,-1
USA,2010,0.0,-0.0021375426076430414,0.037067486216923795,0.053087450452823905,0.01860291678059056,-0.002228675233802999,-4.355869304484283e-05,0.0005667171727110087,0.008274008318059032,1
UZB,2010,0.0,-0.004080504319096008,0.053154679954401374,-0.004537653663380405,0.046023303938155014,0.0028447060893391995,-0.0035119124150324588,0.0008996817725154926,-0.02300044725576612,1
VCT,2010,0.0,0.0,-0.1855068464645937,-0.0309227432947242,-0.040055274818767916,0.0,0.0,0.0,0.0,-1
VEN,2010,0.0,0.0,0.06096822649452194,0.017135114067065402,0.0,-0.011384989439945504,0.02666333433374013,-0.0018661073635279734,0.043966017923806965,1
VNM,2010,0.0,0.014382451517915982,0.13240503964406614,0.010253472822530103,0.05293292879223488,-0.008043574078176699,0.05287386030636765,0.004401491529744988,0.06991971201981599,1
VUT,2010,0.0,0.0,-0.026546693217015416,-0.0177843633770276,-0.011190059967073895,0.0,0.0,0.0,0.0,-1
WLD,2010,0.0,-5.3477059382061046e-05,0.048598713072934396,0.0589248792678147,0.037949054045410824,-0.0015718711239713912,0.0020425525925875654,-0.0004040676275669952,0.0019723769695710303,1
WSM,2010,0.0,0.02332155477031801,0.0823212000342175,0.06666397524447093,0.053091810623540736,0.0,0.0,-0.0017031802120140327,0.0,1
YEM,2010,0.0,0.002405439703014025,-0.07042189538567645,0.0383607752374123,0.0,0.0,-0.003228696363742012,0.0,0.0,-1
ZAF,2010,0.0,-0.0007996109109789984,0.03993436244353621,0.04577822016535389,0.018177356973663406,-0.0005316066560077992,-0.0024456992177402936,-0.00030006017690299203,0.002195188246844992,1
ZMB,2010,0.0,-0.002017783397677988,0.03234713044256843,0.010778749182550005,0.06507553257431353,0.002596132486069793,0.025583834483675405,-0.00048157763757899374,3.127840016816999e-05,1
ZWE,2010,0.0,-0.0025849812588860034,0.24122471953522417,0.094325009436548,0.19938981509480702,-0.004856558597696097,0.038647823589538,-0.0011909008659690557,0.07631968936558202,1
AFE,2011,0.0,0.002034193007946996,-0.039949354011753146,-0.0145538372966883,0.01278126054897788,0.0011911991855971982,-0.014917126619742871,-0.002124219624336945,-0.004167431332119094,-1
AFG,2011,0.0,-3.0664029560014684e-05,0.3442625663975223,-0.1393608668473885,-0.03211364295678243,0.0,0.0,0.0,0.0,1
AFW,2011,0.0,0.0009725399025839465,0.008399673304349431,-0.0212046875992679,0.019819292511720654,0.00014499313297558936,0.030237900312735766,-0.0008795615192940076,0.026043136693620995,1
AGO,2011,0.0,0.0037378679714450413,0.00806452920588252,-0.009263227901266005,-0.003450624353357079,0.0010154706920737987,0.019939956157748906,-0.004452249939841053,-0.029503805480714008,1
ALB,2011,0.0,-0.00010948905109501084,0.07630233986541901,-0.011615320080521503,0.028216424551398056,-0.011728556830354009,-0.027455183836949892,0.0005195255474450277,0.013945650424775089,1
AND,2011,0.0,0.0,-0.036824417255689745,0.01966888246242059,0.0,0.0,0.0,0.0,0.0,-1
ARB,2011,0.0,0.00016116420788499396,0.00024500517976489,-0.012816172983047101,0.012126733073812623,-0.00017777335491177992,-0.009664414855351078,-0.00017821743208950024,0.0019032280533710377,1
ARE,2011,0.0,-0.0005350605463249991,0.012451776717916196,0.04613271765059619,0.050588087082611644,0.0,91.6755854668508,0.0,0.0,1
ARG,2011,0.0,-0.003469519748309011,0.04419290081352045,-0.0412144646329441,0.04788683138594152,0.0017576921115170041,-0.0072559615163341196,-0.0008163145990229914,-0.02913361684491804,1
ARM,2011,0.0,-0.012961011591148975,0.14520353316956514,0.024999999984590203,0.05319018351838167,-0.02590258281694499,0.061554201261492913,-7.305936073100483e-05,0.10013139634483104,1
ATG,2011,0.0,0.0,-0.032498310166894084,0.0588198211577834,-0.031274811099618494,0.0,0.0,-0.0014999999999999857,0.0,-1
AUS,2011,0.0,0.025707144995638986,-0.017675563124115334,0.001824337020818203,0.009958120016016148,0.003335794890354,-3.26858628797444e-05,0.0009237858453849767,-0.018147726497761026,-1
AUT,2011,0.0,-0.002653902084343045,-0.02742592897244911,0.010857036068852702,0.025764483181144326,0.0015135775607020108,-0.015837772055475208,0.000436015511391048,0.0051230714535489595,-1
AZE,2011,0.0,0.0002159088425650424,0.10764358071989077,-0.0494894437567116,-0.011958429622773381,-0.004754971399416399,0.009595130789528561,0.001095298345996003,0.052371396484504944,1
BDI,2011,0.0,0.003115264797508104,0.07266859711884788,-0.010915600059539097,0.004115119597321915,0.0,0.0,0.006674454828660403,0.0,1
BEL,2011,0.0,-0.006605019815059023,-0.10883764383360472,-0.011697788090282301,0.0038003456979618377,0.020008656165129004,-0.034881095544818885,-3.7648612945986314e-05,-0.052415054780482036,-1
BEN,2011,0.0,0.0,-0.06357548945571123,0.0084968819255809,-7.428191688652053e-05,0.0,-0.05109757105843138,-0.004434196523589975,0.008695652173912976,-1
BFA,2011,0.0,0.00625,0.01991818191451311,-0.01823718964009321,0.035027065941211744,0.0,0.0,-0.0018282163742690115,0.0,1
BGD,2011,0.0,-0.008680955673349899,0.06267507240926906,0.008925909396460598,0.05174520876704136,0.00025244089644989006,0.009573626982819716,-7.593147422598535e-05,-0.0018774799370309837,1
BGR,2011,0.0,0.0033161385408990184,0.11659015116485616,0.0053481618342647,0.027469107653367963,-0.0076753182161079896,0.02568742060569118,0.0017686072218130277,0.052207789619201035,1
BHR,2011,0.0,-0.002191275960127008,0.0032950236281263923,-0.023507841612313996,0.021154456987908077,0.0,98.78594550788,0.0001641189896895201,0.0,1
BHS,2011,0.0,0.0009990009990010007,0.08920903162074545,-0.009254917510477021,-0.006321485198375831,0.0,0.0,0.0,0.0,1
BIH,2011,0.0,0.0013671875,0.15960651990622465,0.00093841987004183,0.0279214141494617,-0.027071568135924196,0.025574906884153537,0.0022593750000000057,0.18159157228273998,1
BLR,2011,0.0,-0.0011507973714689967,-0.04851746265667989,-0.0241955933087202,0.056258812410736825,1.986160433722999e-05,-0.006555376455791184,1.7728905083060907e-05,-0.0004005494745111093,-1
BLZ,2011,0.0,0.0,0.05509832924546232,-0.015381344399402388,-0.025467353026106587,0.0,0.0,-0.005134590092064002,0.0,1
BOL,2011,0.0,0.0008446413735809699,0.06961033602217515,0.010773698520293005,0.03453673773266597,-0.0002678146702510986,0.008202005961012615,-0.0019547493769040613,-0.0024359931771830647,1
BRA,2011,0.0,0.0008623928290259997,0.04145951639162604,-0.0355380273870662,0.03013396272619495,0.007911740460239987,0.020206561170208914,-0.0018415341212280366,-0.025559003026674104,1
BRB,2011,0.0,-0.023255813953488982,0.02057676015707921,0.015240336308707438,-0.01027370737257638,0.0,0.0,0.0,0.0,1
BRN,2011,0.0,0.0,0.00868967428805778,0.011463526056276797,0.023363151965061002,4.4411336768326e-05,99.9956363279571,0.0,-0.0005369127516779316,1
BTN,2011,0.0,-0.00010494005299499065,0.49245064732263377,-0.0396327895781762,0.06799598004273721,0.0,0.0,0.0005189285620589601,0.0,1
BWA,2011,0.0,0.0011469306371640186,0.12887571812010967,-0.03283679369938371,0.047171658630542845,0.0,-0.039693276139665334,-0.0020874137596389986,0.0,1
CAF,2011,0.0,-0.0005136601496035986,0.0940903889749134,-0.004362030948131803,0.02610234802712741,0.0,0.0,-0.00048155639025296185,0.0,1
CAN,2011,0.0,-0.0006472524396052038,0.012899020007743678,0.00046388015700590037,0.021327163709905506,0.0014791856514289848,-0.009201327836124817,-4.6065010780012015e-05,-0.005360736690714987,1
CEB,2011,0.0,0.0016199285139489915,0.0039045178380261447,0.020777081681162102,0.038315567803259176,0.0015079534868629985,-0.0019831387416837654,0.0012958621408450455,0.01789772809282496,1
CHE,2011,0.0,-0.0008262774358529868,-0.09889823593489133,-0.014302891434647797,0.0068733986963789295,0.008488460696162008,-0.022593421618220644,0.0008748387704959981,-0.0003736768230153009,-1
CHL,2011,0.0,-0.0049295255617780144,0.08555015849177905,0.003722457696290196,0.051760369980310195,-0.007521878564702398,-0.01195200126082585,0.0023423874157399993,0.007914342511570993,1
CHN,2011,0.0,-0.0007981286317490088,0.08932755505886081,-0.010850388871152106,0.08953816041811424,0.00013093097776530006,0.007287550967836287,0.002062985162987978,0.017729777392816004,1
CIV,2011,0.0,0.0,-0.05636653194981167,-0.1221849663907592,-0.07314005484959263,-0.0012143434480606796,-0.10174741305657642,-0.0035498742138370077,-0.01854444966243605,-1
CMR,2011,0.0,0.0010577309555539927,-0.05741989398685632,0.004801865638403102,0.004933466786183116,0.002019933367208493,-0.045705715110883394,-0.001184658670221026,-0.02075536634971101,-1
COD,2011,0.0,0.0053240996008030094,0.09930880008601495,-0.0023330568579762014,0.033518213098953975,0.0002616732956940027,0.19928338725947126,-0.0048581901590179655,0.0002614603294485995,1
COG,2011,0.0,0.0005856515373350035,-0.038950245702641384,-0.077253460680886,-0.010565788685004462,0.00024774435973220045,-0.12968723528604897,-0.00035139092240100923,-0.06456172956421603,-1
COL,2011,0.0,-0.007048219918882026,0.07586044887011267,0.0245323301102633,0.0578469976561955,0.0215503128393852,-0.016044426123760447,-0.001213393420458999,-0.11344597754044101,1
COM,2011,0.0,0.0,-0.12481834041285889,0.0036573994493655036,0.019602994845660415,0.0,0.0,-0.002353573347663023,0.0,-1
CPV,2011,0.0,0.002481389578164013,0.035733742214371755,0.0208829906348305,0.02681808362953797,0.0,0.0,0.0007444168734490119,0.0,1
CRI,2011,0.0,0.0,0.0328935411251281,-0.009571842375862403,0.031165261161046676,-0.0015992109241420138,0.01576115611170703,0.003205248726987975,0.0208853304014169,1
CSS,2011,0.0,2.964060763240184e-05,0.029620371694708103,-0.0022619988266004,0.007110479478582565,-5.8708617262503985e-06,-0.0016211777731578447,-0.0007342966530819694,0.0,1
CUB,2011,0.0,-0.007399872774337979,-0.019350683961137594,0.004119485399690302,0.0,9.894744783327997e-05,-0.02545633291234406,0.003625953515949973,0.03463753458580101,-1
CYP,2011,0.0,0.0019480519480519832,-0.04639876318599501,-0.016132577658613187,-0.02127832973699928,0.006564439525115305,-0.005205530781585366,-2.8138528137979792e-05,-0.022396153908614026,-1
CZE,2011,0.0,-0.0025741292243939996,-0.02782932656170012,-0.0067454253459295985,0.01550189790135148,0.01119016563081498,-0.01579524363051843,0.0002851223617769705,-0.012518849784816979,-1
DEU,2011,0.0,0.0005588449714310429,-0.01633125743353525,-0.0025468979410246018,0.05869635737492174,-0.013723790047269997,0.01017917209392527,6.676924255501149e-05,0.009436241569882995,-1
DJI,2011,0.0,0.0002157031924069486,-0.10234655418138405,0.0,0.0,0.0,0.0,0.0,0.0,-1
DMA,2011,0.0,0.0,-0.1180941213080301,-0.00896185088679758,-0.0020468167306100238,0.0,0.0,0.0,0.0,-1
DNK,2011,0.0,0.015999999999999945,-0.10813314477521385,-0.0053421338028168995,0.009203936852852923,0.0163868814581466,-0.044100691738279796,0.0019094999999999906,-0.085575905919125,-1
DOM,2011,0.0,0.0,-0.0017969274438066618,-0.05206228056354629,0.018006713618610615,0.0016452654084525987,0.01266693326729107,0.0012639205133510244,-0.002008092773467922,-1
DZA,2011,0.0,5.8780555391990674e-05,0.03795916014628142,-0.0070000000260046005,0.009649775738763466,0.00044968773681138994,0.0003970125260701618,3.190944435580989e-05,-0.005995484443819095,1
EAP,2011,0.0,0.0004302651628829324,0.08097659598051954,-0.01278298856756411,0.07334440898881911,0.0009107352860077,0.00710644101626956,0.0003502464515270276,0.012613643637538984,1
EAR,2011,0.0,-5.159026067602213e-05,0.023356597284503344,-0.015754619731165702,0.03433522808488543,0.0022764653341053975,-0.005154661083371592,-0.0009160244813530128,-0.0058959245157139155,1
EAS,2011,0.0,0.008314576191847962,0.07172205200329196,-0.021481496210586197,0.05152023678647977,-0.010576946662575502,0.016853786357567513,0.000513738448464025,0.028264019837466917,1
ECA,2011,0.0,-0.0005809365460309834,0.048943758157671935,0.006446292371867299,0.054147811752397024,-0.0031243450735049107,0.005324015199917653,0.00010598799875303655,0.01420761916863995,1
ECS,2011,0.0,-0.0008653476539890192,-0.00011143567020255318,-0.0031175477476373015,0.02578661058145526,0.0005082856664939861,0.0007684212509377897,0.00021193603420996965,0.0017955499749000125,-1
ECU,2011,0.0,-0.0061040425189239755,-0.02044102250639057,0.0434284225016969,0.0611153231629924,0.013543679458106696,-0.018290642555760628,-0.0016831212755680268,-0.10066976336826101,-1
EGY,2011,0.0,-0.000512331106534698,0.004798324941557741,-0.033826629085548995,-0.004574093591668382,-0.0003654674771397004,-0.004314004067817789,-3.459741825305104e-05,0.007211213759533024,1
EMU,2011,0.0,-0.004381532087381999,-0.03373896346528926,-0.004575264475229201,0.01804111964987487,0.004157661691748018,-0.006136781264716951,0.0008429030512549929,-0.0010795517459609983,-1
ERI,2011,0.0,-0.000123701794076041,0.16268535233588688,0.0648560975249967,0.0,-5.746413748138994e-06,0.014187513340932378,-0.0002786740731531978,0.0004961500663129925,1
ESP,2011,0.0,-0.010479283892757039,0.001285420775330337,-0.00977304294407148,-0.01166203906897989,-0.009859308703201997,0.006568680335551358,0.00011982259674596207,0.036783470739921,1
EST,2011,0.0,-0.0006605331446089835,0.003159718935578981,0.0481881946328911,0.0758921166461839,0.0005253012821582498,-0.08247345739340273,0.004009907997169009,-0.0017742993364821035,1
ETH,2011,0.0,0.005689210265185025,0.1337975642283118,-0.013722421187666995,0.0805412048071581,0.0007851543260502092,-0.001246128314586592,-0.0006474075572199922,-0.0003852531337470999,1
EUU,2011,0.0,-0.0024164456649109667,-0.02763532498045007,-0.0032375240642129,0.020638958143886388,0.0038921076445780044,-0.004859582036318533,0.0008320073681059625,5.6942853546004815e-05,-1
FCS,2011,0.0,0.0017917971687850098,-0.01970525491565922,-0.07003349625424135,-0.015390713064831196,0.0013327443204733003,-0.08881404603361676,-0.001273089638962972,-0.013521707723673941,-1
FIN,2011,0.0,-0.00017192351655709537,-0.12247527397173597,-0.006382938156507602,0.020733963145332934,0.01187091111186998,-0.03711884685003297,0.0011231657997520018,-0.058768467989268026,-1
FJI,2011,0.0,-0.0003831417624520128,-0.0658822288763875,-0.002495293931119198,0.02344910976905501,0.0,0.0,0.0036540777230429453,0.0,-1
FRA,2011,0.0,-0.0008711421824580157,-0.04173558823918844,0.0024326300953991,0.017006104017590618,0.027408141199531003,-0.023263966013170823,0.001523129098887992,-0.013172176621768514,-1
FSM,2011,0.0,0.0,0.1308875456615055,0.009291847988799602,0.029025960561779307,0.0,0.0,0.0004000000000000625,0.0,1
GAB,2011,0.0,0.0004611324562424102,-0.03211608784376119,1.866028035280465e-05,0.033823608481055034,0.0017602345649904017,0.3875755379183743,-0.0004611324562429786,0.05741245045051897,-1
GBR,2011,0.0,-0.0024800562146070604,-0.08384402038041538,-0.010935870928275297,0.003577266357623232,0.01975666571148329,-0.029544923569288173,0.0007936179886739936,-0.05312327747129103,-1
GEO,2011,0.0,-0.002532738523527982,0.23528793610135934,0.011283514352729007,0.08225333646083555,-0.04574308635749102,0.12459513171934078,0.0,0.1512424860511296,1
GHA,2011,0.0,-0.004069275731738955,0.015437938163533005,0.061474116397986896,0.11300072694387553,0.0033718271472092986,0.0028836088714709884,-0.0005492660631099966,0.135593112872177,1
GIN,2011,0.0,0.0,0.021936897857390836,0.007987516075434903,0.030340945457508095,0.0,0.0,-0.0014650822073910064,0.0,1
GMB,2011,0.0,0.0,-0.002138545784390322,-0.1403878003283947,-0.10932076442547545,0.0,0.0,-0.0056640316205540135,0.0,-1
GNB,2011,0.0,0.003002844950212982,-0.015872754060606842,0.034738088338839804,0.05277090605443724,0.0,0.0,-0.0030028449502130174,0.0,-1
GNQ,2011,0.0,4.63458110517001e-05,-0.03720952232348618,0.1544809951841679,0.018645931873228383,0.0,0.0,-0.002979679144385017,0.0,-1
GRC,2011,0.0,-0.007214895267648984,-0.03318301588635142,-0.04671506780600079,-0.10016281205198196,-0.006528485003936297,0.005170749180166689,0.0,0.04613878082285311,-1
GRD,2011,0.0,0.0,-0.0558882202962101,0.012759197375124529,-5.9693789736470215e-05,0.0,0.0,0.0,0.0,-1
GTM,2011,0.0,-0.0020903322135129797,0.007405244140522571,0.012797314549297197,0.02285795169978888,-0.00044382430214109816,-0.05325366061692238,-0.0025531914893610263,-0.005894548033597005,1
GUY,2011,0.0,0.0,0.046274581119881475,0.010578099591426006,0.05719525982774276,0.0,0.0,-0.000593853187705946,0.0,1
HIC,2011,0.0,0.004445054315712937,-0.021249127633390152,-0.010676648110150799,0.01724875573956841,-0.005269666450934007,0.0069355259045078554,0.0004094096738430153,0.0012324892760940287,-1
HND,2011,0.0,0.003843060148359996,0.17095896509849018,0.0010455031774495981,0.017695630867694323,-0.008195337194714302,0.019189216911130957,-0.00199553132540899,0.010297240412451033,1
HPC,2011,0.0,0.0016996968299169879,0.051692511108801575,-0.020218057367760202,0.012793863073044198,0.00011737250140209987,0.00790467863300659,-0.001607795928379012,0.018653014492598992,1
HRV,2011,0.0,-0.0013758844971770046,-0.018702027593779813,0.011601270591493136,0.0026262979333038228,-0.021965889931349097,0.004604972775083649,7.14745193339894e-05,0.158028879708179,-1
HTI,2011,0.0,0.009071117561684048,0.08507965476290491,0.1074972507858335,0.03921707912003791,-0.0008974450392844799,0.010439415678265895,-0.0011269956458639996,0.1732193279269289,1
